89140702320,1066,8,
89140994955,5258,4,
89141015584,4200,2,
89141280487,868,8,
89141411638,6832,7,
89141432219,4718,3,
89141555328,697,8,
89141828319,4201,2,
89141848941,6291,6,
89141928345,588,8,
89142245001,4743,3,
89142265574,5779,5,
89142366108,905,8,
89142661682,6289,6,
89142682299,3165,0,
89142945113,915,8,
89143078393,5737,5,
89143098942,4721,3,
89143219263,680,8,
89143515658,5260,4,
89143932292,6815,7,
89144349012,3164,0,
89144610732,745,8,
89144765652,3682,1,
89144882357,634,8,
89145182367,6287,6,
89145599032,5740,5,
89146015721,3159,0,
89146276970,824,8,
89146432397,4689,3,
89146545594,403,8,
89146849091,6260,6,
89147265755,6778,7,
89147682448,3125,0,
89148099141,4650,3,
89257247777,4611,3,
89257324401,593,8,
89257664422,5167,4,
89258081076,5715,5,
89258497751,3118,0,
89258914424,3634,1,
89258993523,555,8,
89259331130,5183,4,
89259747791,5697,5,
89260164498,3081,0,
89266910313,503,8,
89267664739,5183,4,
89268081252,6788,7,
89268498054,4183,2,
89268580972,610,8,
89268914580,3691,1,
89269006982,852,8,
89269331390,5223,4,
89269747926,6824,7,
89270164710,4213,2,
89270252334,831,8,
89270581278,3694,1,
89270679918,1017,8,
89270998041,6315,6,
89271414630,6817,7,
89271831389,3173,0,
89271923806,867,8,
89272247981,4740,3,
89272353129,1076,8,
89272664724,5262,4,
89273081330,6829,7,
89273498068,3193,0,
89273594597,776,8,
89273914683,3702,1,
89274025878,1077,8,
89274331419,6311,6,
89274748038,5797,5,
89275164772,4237,2,
89275264949,753,8,
89275581381,4761,3,
89275698176,1335,8,
89275998115,6329,6,
89276414735,5799,5,
89276831465,3191,0,
89276935290,861,8,
89277248089,4762,3,
89277370630,1318,8,
89277664818,5283,4,
89278081440,5803,5,
89278498163,4237,2,
89278605286,887,8,
89278914794,4767,3,
89278935460,5681,5,
89279042094,1378,8,
89279331502,6325,6,
89279352039,4219,2,
89279647179,997,8,
89279748150,5807,5,
89279768745,3694,1,
89279898744,1019,8,
89280164850,4235,2,
89280185391,5272,4,
89280275123,861,8,
89280581529,4744,3,
89280602078,5807,5,
89280713097,1222,8,
89280998183,6336,6,
89281018739,4235,2,
89281313633,1087,8,
89281414877,6842,7,
89281435427,3726,1,
89281569289,1204,8,
89281831528,4242,2,
89281852093,5295,4,
89281945319,820,8,
89282248229,4754,3,
89282268776,6854,7,
89282382768,1350,8,
89282664870,6331,6,
89282685448,4254,2,
89282982427,1046,8,
89283081577,6854,7,
89283102129,4756,3,
89283239561,1265,8,
89283498219,3196,0,
89283518811,6330,6,
89283616618,829,8,
89283914929,4765,3,
