89311944192,666,8,
89312248894,3717,1,
89312269445,6845,7,
89312441300,1233,8,
89312665628,5275,4,
89312686062,3204,0,
89312943267,1005,8,
89313082245,5795,5,
89313102799,4762,3,
89313291897,1106,8,
89313498976,4227,2,
89313519358,6328,6,
89313608449,585,8,
89313915600,4753,3,
89313936155,5805,5,
89314101856,1012,8,
89314332315,5270,4,
89314352654,3206,0,
89314603890,1009,8,
89314748953,5787,5,
89314769509,3727,1,
89314952834,1067,8,
89315165664,3178,0,
89315185950,5275,4,
89315273670,531,8,
89315582319,3691,1,
89315602871,5788,5,
89315762665,1101,8,
89315999000,6299,6,
89316019249,3206,0,
89316264614,938,8,
89316415658,5785,5,
89316436213,3730,1,
89316613213,980,8,
89316832349,3175,0,
89316852566,6330,6,
89316938937,481,8,
89317249026,4728,3,
89317269576,5798,5,
89317422339,1069,8,
89317665690,6294,6,
89317685886,4240,2,
89317925430,883,8,
89318082397,6805,7,
89318102927,3723,1,
89318273201,942,8,
89318499047,4211,2,
89318519206,6329,6,
89318604885,416,8,
89318915755,4723,3,
89318936275,6848,7,
89319332407,5242,4,
89319352533,4235,2,
89319588642,868,8,
89319749112,6798,7,
89319769626,4760,3,
89319935435,915,8,
89320165741,3169,0,
89320185869,5286,4,
89320271441,412,8,
89320582465,4734,3,
89320602966,5813,5,
89320746590,899,8,
89320999114,5239,4,
89321019221,4238,2,
89321255365,882,8,
89321415830,5769,5,
89321436325,3721,1,
89321599857,923,8,
89321832449,3175,0,
89321852570,6315,6,
89321938663,424,8,
89322249177,3699,1,
89322269674,6845,7,
89322412107,874,8,
89322665819,6287,6,
89322685919,4235,2,
89322924920,932,8,
89323082548,5770,5,
89323103026,3728,1,
89323266372,887,8,
89323499167,4212,2,
89323519273,5287,4,
89323606814,461,8,
89323915896,3684,1,
89323936377,6844,7,
89324079406,798,8,
89324332521,5259,4,
89324352627,3200,0,
89324596395,930,8,
89324749251,6813,7,
89324769732,4767,3,
89324934172,962,8,
89325165873,3182,0,
89325185983,5289,4,
89325276122,442,8,
89325582599,4734,3,
89325603086,6846,7,
89325747475,1045,8,
89325999233,6308,6,
89326019341,4234,2,
89326268771,906,8,
89326415945,6819,7,
89326436441,3717,1,
89326602682,980,8,
89326832588,3175,0,
89326852699,5295,4,
89326946273,456,8,
89327249291,4751,3,
89327269794,5801,5,
89327416176,1058,8,
89327665935,6307,6,
89327686065,3204,0,
89327942073,862,8,
89328082638,5789,5,
89328103149,3720,1,
89328271442,1040,8,
89328499282,4232,2,
89328519432,5294,4,
89328617267,504,8,
89328915986,3710,1,
89328936500,5805,5,
89329085134,1127,8,
89329332630,5275,4,
89329352803,3201,0,
89329616105,836,8,
89329749333,6833,7,
89329769851,3723,1,
89329940677,1018,8,
89330165967,4234,2,
89330186166,6328,6,
89330289355,548,8,
89330582685,3706,1,
89330603195,6843,7,
89330754346,1082,8,
89330999310,6317,6,
89331019543,4237,2,
89331290138,784,8,
89331416041,5792,5,
89331436545,4771,3,
89331609671,1012,8,
89331832653,4239,2,
89331852920,6315,6,
89331962168,645,8,
89332249379,4762,3,
89332269902,6838,7,
89332423154,1011,8,
89332666009,6326,6,
89332686284,4246,2,
89332963380,787,8,
89333082723,6847,7,
89333103260,4757,3,
89333277869,1064,8,
89333499370,4225,2,
89333519660,5289,4,
89333634988,692,8,
89333916075,4762,3,
89333936615,5801,5,
89334090582,1001,8,
89334332725,5282,4,
89334353039,3195,0,
89334634878,774,8,
89334749429,6835,7,
89334769974,3715,1,
89334944339,1048,8,
89335166079,4228,2,
89335186415,5269,4,
89335306351,718,8,
89335582785,3712,1,
89335603328,5800,5,
89335756080,1022,8,
89335999435,6320,6,
89336019782,3194,0,
89336304702,774,8,
89336416134,6845,7,
89336436689,3716,1,
89336608761,983,8,
89336832786,4232,2,
89336853157,5265,4,
89336975695,727,8,
89337249480,4759,3,
89337270041,6844,7,
89337419194,1070,8,
89337666126,6327,6,
89337686518,3189,0,
89337973552,761,8,
89338082829,6846,7,
89338103394,3709,1,
89338271535,1037,8,
89338499480,4244,2,
89338519890,6319,6,
89338644146,713,8,
89338916183,4762,3,
89338936749,5802,5,
89339082914,942,8,
89339332835,6327,6,
89339353252,3187,0,
89339642010,735,8,
89339749534,6852,7,
89339770105,4744,3,
89339937079,963,8,
89340166183,4246,2,
89340186610,6317,6,
89340313408,705,8,
89340582885,4767,3,
89340603447,5793,5,
89340750188,962,8,
89340999528,6316,6,
89341019971,3187,0,
89341310521,720,8,
89341416237,6852,7,
89341436799,4762,3,
89341605430,1051,8,
89341832877,3198,0,
89341853342,6302,6,
89341982811,729,8,
89342249588,3726,1,
89342270153,6836,7,
89342418790,917,8,
89342666218,5276,4,
89342686713,4220,2,
89342979782,696,8,
89343082941,5801,5,
89343103512,4744,3,
89343274109,977,8,
89343499567,3190,0,
89343520071,6315,6,
89343652179,716,8,
89343916295,3716,1,
89343936851,5797,5,
89344088655,931,8,
89344332915,6333,6,
89344353435,3182,0,
89344649980,641,8,
89344749646,6850,7,
89344770207,3703,1,
89344946273,1073,8,
89345166274,3206,0,
89345186791,6310,6,
89345322088,746,8,
89345583010,4751,3,
89345603560,6825,7,
89345763126,988,8,
89345999633,6324,6,
89346020152,3180,0,
89346318981,635,8,
89346416360,5808,5,
89346436902,3698,1,
89346621826,1144,8,
89346832986,4252,2,
89346853510,5274,4,
89346990959,813,8,
89347249712,3714,1,
89347270257,6836,7,
89347438770,986,8,
89347666353,5277,4,
89347686869,3190,0,
89347985634,720,8,
89348083060,5805,5,
89348103601,3702,1,
89348296556,1088,8,
89348499704,3202,0,
89348520228,6315,6,
89348656951,892,8,
89348916411,3724,1,
89348936956,6836,7,
89349112459,989,8,
89349333057,6320,6,
89349353584,4238,2,
89349650767,749,8,
89349749758,5805,5,
89349770314,3709,1,
89349968993,1036,8,
89350166404,4247,2,
89350186948,5263,4,
89350320533,895,8,
89350583112,3723,1,
89350603660,6832,7,
89350784041,1002,8,
89350999762,5285,4,
89351020307,3196,0,
89351316206,762,8,
89351416461,6844,7,
89351437012,4754,3,
89351640235,1103,8,
89351833108,4236,2,
89351853668,6318,6,
89351983118,828,8,
89352249807,4752,3,
89352270366,5799,5,
89352455654,1080,8,
89352666458,6327,6,
89352687028,3194,0,
89352980337,776,8,
89353083145,6856,7,
89353103718,3715,1,
89353312266,1051,8,
89353499813,3198,0,
89353520386,6324,6,
89353645580,787,8,
89353916502,3726,1,
89353937058,6838,7,
89354127793,1101,8,
89354333162,6322,6,
89354353749,4230,2,
89354643001,805,8,
89354749847,6852,7,
89354770418,3712,1,
89354984030,1108,8,
89355166515,4252,2,
89355187107,5268,4,
89355308164,738,8,
89355583203,3718,1,
89355603765,5798,5,
89355799032,1044,8,
89355999884,6327,6,
89356020458,4246,2,
89356305832,818,8,
89356416542,6849,7,
89356437115,4769,3,
89356654499,1012,8,
89356833241,3194,0,
89356853819,5270,4,
89356970597,718,8,
89357249889,4767,3,
89357270469,5803,5,
89357468753,1137,8,
89357666605,5280,4,
89357687171,3200,0,
89357967998,824,8,
89358083247,5802,5,
89358103829,4762,3,
89358323565,1070,8,
89358499952,3200,0,
89358520523,6327,6,
89358633069,691,8,
89358916593,3720,1,
89358937192,5801,5,
89359137115,1145,8,
89359333310,6325,6,
89359353886,3200,0,
89359628949,805,8,
89359749956,6840,7,
89359770552,3718,1,
89359990812,1005,8,
89360166656,4227,2,
89360187239,5272,4,
89360295039,634,8,
89360583308,3714,1,
89360603902,5793,5,
89360803236,1126,8,
89361000004,5282,4,
89361020587,4244,2,
89361289667,822,8,
89361416670,5801,5,
89361437256,4756,3,
89361656016,990,8,
89361833354,4227,2,
89361853944,6325,6,
89361956579,630,8,
89362250014,4758,3,
89362270610,5792,5,
89362467867,1157,8,
89362666705,6320,6,
89362687297,4246,2,
89362950629,884,8,
89363083371,5803,5,
89363103954,3729,1,
89363320528,982,8,
89363500056,3194,0,
89363520660,5273,4,
89363619081,586,8,
89363916731,4741,3,
89363937307,5810,5,
89364132914,1131,8,
89364333409,5277,4,
89364354024,3193,0,
89364612473,898,8,
89364750082,5797,5,
89364770660,3717,1,
89364987039,997,8,
89365166759,3190,0,
89365187370,5284,4,
89365284069,554,8,
89365583439,3702,1,
89365604010,5809,5,
89365801221,1116,8,
89366000110,5270,4,
89366020721,3201,0,
89366276404,897,8,
89366416790,5792,5,
89366437365,3722,1,
89366656667,993,8,
89366833460,4223,2,
89366854070,5280,4,
89366950969,533,8,
89367250144,4758,3,
89367270705,5801,5,
89367471481,1099,8,
89367666816,6312,6,
89367687412,4235,2,
89367943055,859,8,
89368083494,5793,5,
89368104051,3718,1,
89368326920,964,8,
89368500169,4239,2,
89368520765,6325,6,
89368617803,524,8,
89368916851,3719,1,
89368937387,5810,5,
89369141565,1139,8,
89369333525,5276,4,
89369354111,3204,0,
89369611324,852,8,
89369750203,5791,5,
89369770745,3716,1,
89369996937,935,8,
89370166874,4222,2,
89370187466,5287,4,
89370285169,540,8,
89370583559,3702,1,
89370604102,5808,5,
89370811593,1100,8,
89371000214,5278,4,
89371020827,3199,0,
89371280446,823,8,
89371416911,5796,5,
89371437462,3720,1,
89371666735,880,8,
89371833568,3197,0,
89371854185,5291,4,
89371953431,521,8,
89372250252,3722,1,
89372270803,5811,5,
89372480893,1156,8,
89372666923,5280,4,
89372687546,3200,0,
89372950521,837,8,
89373083614,5797,5,
89373104159,3717,1,
89373335336,885,8,
89373500277,3188,0,
89373520901,5279,4,
89373621746,562,8,
89373917003,4746,3,
89373937515,5792,5,
89374148869,1096,8,
89374333627,6313,6,
89374354246,3194,0,
89374621794,859,8,
89374750383,5802,5,
89374770859,3722,1,
89375002522,961,8,
89375166978,3202,0,
89375187598,5289,4,
89375290568,608,8,
89375583760,3717,1,
89375604212,6844,7,
89375815686,1142,8,
89376000341,5267,4,
89376020956,3193,0,
89376293352,841,8,
89376417131,5801,5,
89376437566,4763,3,
89376668985,969,8,
89376833690,3199,0,
89376854284,5292,4,
89376960948,633,8,
89377250485,3713,1,
89377270916,6845,7,
89377481928,1123,8,
89377667040,5275,4,
89377687628,3199,0,
89377964653,793,8,
89378083834,5804,5,
89378104273,4770,3,
89378334981,1015,8,
89378500391,3204,0,
89378520979,6315,6,
89378632461,638,8,
89378917167,3729,1,
89378937628,5807,5,
89379147619,1094,8,
89379333751,5284,4,
89379354319,3198,0,
89379636572,776,8,
89379750510,5801,5,
89379770985,3715,1,
89380000257,980,8,
89380167098,3195,0,
89380187673,5274,4,
89380304540,715,8,
89380583853,3727,1,
89380604338,5794,5,
89380812426,1058,8,
89381000451,5276,4,
89381021027,4232,2,
89381307969,767,8,
89381417207,6847,7,
89381437690,3714,1,
89381664697,1007,8,
89381833803,3199,0,
89381854381,6324,6,
89381977150,687,8,
89382250556,3720,1,
89382271044,5798,5,
89382476455,1143,8,
89382667151,5281,4,
89382687739,4229,2,
89382977843,736,8,
89383083895,5801,5,
89383104406,3708,1,
89383328371,1039,8,
89383500488,3211,0,
89383521098,6312,6,
89383649668,693,8,
89383917241,4770,3,
89383937749,5803,5,
89384139506,1013,8,
89384333834,5282,4,
89384354465,3192,0,
89384647174,715,8,
89384750600,5804,5,
89384771103,4745,3,
89384990650,1063,8,
89385167184,4246,2,
89385187847,5271,4,
89385321228,740,8,
89385583944,3716,1,
89385604459,5792,5,
89385800941,970,8,
89386000539,5288,4,
89386021217,4239,2,
89386315581,671,8,
89386417289,6848,7,
89386437804,4760,3,
89386651430,1031,8,
89386833896,3206,0,
89386854603,6292,6,
89386991453,771,8,
89387250636,3718,1,
89387271160,5797,5,
89387461091,941,8,
89387667261,5275,4,
89387687937,3183,0,
89387982330,706,8,
89388083980,5805,5,
89388104517,3711,1,
89388311236,966,8,
89388500616,4232,2,
89388521290,6311,6,
89388660142,770,8,
89388917323,3729,1,
89388937873,6832,7,
89389120437,930,8,
89389333985,6320,6,
89389354623,4222,2,
89389648445,795,8,
89389750664,5799,5,
89389771225,4744,3,
89389970455,1012,8,
89390167335,4243,2,
89390187963,5260,4,
89390327486,854,8,
89390584011,4764,3,
89390604573,5797,5,
89390779521,930,8,
89391000688,6327,6,
89391021293,3186,0,
89391313716,762,8,
89391417344,6852,7,
89391437925,3707,1,
89391629709,869,8,
89391834041,4249,2,
89391854638,5258,4,
89391993179,724,8,
89392250687,3716,1,
89392271272,5796,5,
89392438465,876,8,
89392667400,5275,4,
89392687977,3192,0,
89392977448,735,8,
89393084035,6840,7,
89393104620,3703,1,
89393288365,1012,8,
89393500762,4230,2,
89393521327,5281,4,
89393656648,664,8,
89393917384,4752,3,
89393937965,5795,5,
89394097036,857,8,
89394334115,5268,4,
89394354677,3187,0,
89394639857,705,8,
89394750732,5800,5,
89394771314,3719,1,
89394947452,952,8,
89395167454,3192,0,
89395188039,5265,4,
89395318817,610,8,
89395584097,4748,3,
89395604673,5793,5,
89395756578,829,8,
89396000806,5280,4,
89396021388,3195,0,
89396301263,692,8,
89396417454,5799,5,
89396438020,3710,1,
89396607713,935,8,
89396834159,3192,0,
89396854735,5281,4,
89396980574,636,8,
89397250809,3707,1,
89397271364,6838,7,
89397417566,907,8,
89397667509,5283,4,
89397688086,3195,0,
89397962695,643,8,
89398084161,5792,5,
89398104712,3708,1,
89398269829,839,8,
89398500861,3187,0,
89398521450,6306,6,
89398642349,636,8,
89398917511,3723,1,
89398938061,5802,5,
89399080372,857,8,
89399334217,5274,4,
89399354779,3189,0,
89399623592,684,8,
89399750863,5792,5,
89399771427,3718,1,
89399932900,862,8,
89400167581,3191,0,
89400188131,5274,4,
89400303962,587,8,
89400584212,3722,1,
89400604778,6839,7,
89400743260,879,8,
89401000933,5274,4,
89401021476,3196,0,
89401284862,757,8,
89401417572,5793,5,
89401438129,3721,1,
89401595909,814,8,
89401834285,3196,0,
89401854829,5268,4,
89401965460,546,8,
89402250921,3715,1,
89402271488,5785,5,
89402406896,883,8,
89402667646,5275,4,
89402688180,3192,0,
89402946080,771,8,
89403084268,6839,7,
89403104841,3716,1,
89403260405,843,8,
89403500995,3177,0,
89403521530,5282,4,
89403627733,497,8,
89403917618,3714,1,
89403938192,5802,5,
89404071823,867,8,
89404334344,6303,6,
89404354880,4229,2,
89404607084,800,8,
89404750968,5785,5,
89404771545,4748,3,
89404925199,818,8,
89405167700,3173,0,
89405188229,5283,4,
89405290707,445,8,
89405584319,3702,1,
89405604895,5802,5,
89405736215,816,8,
89406001044,5267,4,
89406021568,3195,0,
89406268895,820,8,
89406417666,6828,7,
89406438253,3715,1,
89406589459,778,8,
89406834401,3171,0,
89406854920,6323,6,
89406954723,428,8,
89407251026,3687,1,
89407271610,6841,7,
89407400746,797,8,
89407667758,5251,4,
89407688274,3196,0,
89407932150,829,8,
89408084379,5781,5,
89408104969,3712,1,
89408254593,755,8,
89408501108,3168,0,
89408521625,6319,6,
89408620576,400,8,
89408917735,3702,1,
89408938320,5804,5,
89409066220,740,8,
89409334456,5254,4,
89409354968,3198,0,
89409597192,760,8,
89409751104,5774,5,
89409771674,4744,3,
89409920152,747,8,
89410167808,4212,2,
89410188330,5261,4,
89410287853,389,8,
89410584460,4733,3,
89410605018,6839,7,
89410731697,742,8,
89411001164,5254,4,
89411021662,3195,0,
89411263924,797,8,
89411417816,5770,5,
89411438373,4745,3,
89411585414,766,8,
89411834515,3158,0,
89411855019,6309,6,
89411956074,379,8,
89412251162,3674,1,
89412271724,6838,7,
89412396795,613,8,
89412667860,6306,6,
89412688368,4241,2,
89412932451,767,8,
89413084501,6825,7,
89413105074,4744,3,
89413250334,737,8,
89413501227,3156,0,
89413521734,5273,4,
89413625153,387,8,
89413917855,3691,1,
89413938423,6838,7,
89414061790,721,8,
89414334568,6285,6,
89414355086,4226,2,
89414602986,768,8,
89414751212,5768,5,
89414771776,3711,1,
89414915950,753,8,
89415167908,3174,0,
89415188441,5278,4,
89415295211,417,8,
89415584557,4735,3,
89415605128,6839,7,
89415728013,734,8,
89416001256,5254,4,
89416021794,3186,0,
89416275492,726,8,
89416417901,6823,7,
89416438482,3703,1,
89416582787,742,8,
89416834603,3163,0,
89416855140,6317,6,
89416966178,437,8,
89417251250,4740,3,
89417271832,5796,5,
89417395313,687,8,
89417667950,6293,6,
89417688493,4225,2,
89417948815,717,8,
89418084597,5775,5,
89418105186,3715,1,
89418250607,773,8,
89418501304,3185,0,
89418521841,6319,6,
89418637662,531,8,
89418917969,4719,3,
89418938538,6831,7,
89419063935,805,8,
89419334670,6299,6,
89419355190,3192,0,
89419621744,704,8,
89419751317,5781,5,
89419771903,4742,3,
89419920514,791,8,
89420168018,4233,2,
89420188537,6319,6,
89420309149,606,8,
89420584668,4752,3,
89420605253,6836,7,
89420735207,772,8,
89421001376,5265,4,
89421021887,3190,0,
89421293158,689,8,
89421418021,6833,7,
89421438606,4751,3,
89421592939,856,8,
89421834746,3181,0,
89421855235,5275,4,
89421980014,617,8,
89422251376,4748,3,
89422271958,5799,5,
89422408415,760,8,
89422668102,5275,4,
89422688587,3192,0,
89422962717,644,8,
89423084738,5792,5,
89423105311,3712,1,
89423266062,850,8,
89423501458,4233,2,
89423521941,6320,6,
89423649336,604,8,
89423918092,3703,1,
89423938665,6835,7,
89424081158,744,8,
89424334819,6319,6,
89424355296,3190,0,
89424631117,619,8,
89424751442,6828,7,
89424772021,4758,3,
89424938201,876,8,
89425168168,4234,2,
89425188654,5283,4,
89425316837,608,8,
89425584791,3721,1,
89425605374,6839,7,
89425753036,795,8,
89426001513,5275,4,
89426022015,3194,0,
89426298432,649,8,
89426418149,6831,7,
89426438728,4744,3,
89426609871,881,8,
89426834860,3202,0,
89426855384,5272,4,
89426982867,608,8,
89427251501,3707,1,
89427272081,5801,5,
89427424511,842,8,
89427668205,6323,6,
89427688744,4230,2,
89427964781,653,8,
89428084846,6832,7,
89428105433,3711,1,
89428280746,903,8,
89428501547,4243,2,
89428522092,6323,6,
89428647256,621,8,
89428918193,3723,1,
89428938782,5803,5,
89429094682,937,8,
89429334888,6316,6,
89429355446,3191,0,
89429630260,700,8,
89429751542,6848,7,
89429772131,3713,1,
89429950268,915,8,
89430168232,4226,2,
89430188807,6312,6,
89430310104,662,8,
89430584904,4742,3,
89430605481,5804,5,
89430763850,920,8,
89431001581,6317,6,
89431022151,3187,0,
89431294702,736,8,
89431418248,6834,7,
89431438833,4754,3,
89431619244,937,8,
89431834924,4249,2,
89431855505,6316,6,
89431971945,623,8,
89432251595,4759,3,
89432272183,6841,7,
89432432716,981,8,
89432668285,5272,4,
89432688857,4244,2,
89432957613,758,8,
89433084954,6841,7,
89433105535,4751,3,
89433287525,954,8,
89433501629,4225,2,
89433522220,6323,6,
89433632978,622,8,
89433918301,4752,3,
89433938888,5795,5,
89434100428,1034,8,
89434334975,5278,4,
89434355579,4235,2,
89434619260,811,8,
89434751642,5794,5,
89434772242,4753,3,
89434955043,924,8,
89435168314,3200,0,
89435188936,6327,6,
89435294071,552,8,
89435585000,3703,1,
89435605602,6833,7,
89435768178,936,8,
89436001666,6317,6,
89436022292,3198,0,
89436279623,832,8,
89436418345,5792,5,
89436438939,3726,1,
89436623158,986,8,
89436835006,3185,0,
89436855650,5277,4,
89436956073,529,8,
89437251705,3700,1,
89437272298,6844,7,
89437436872,1066,8,
89437668354,6305,6,
89437688994,3199,0,
89437939896,879,8,
89438085054,5797,5,
89438105662,3720,1,
89438292155,941,8,
89438501698,4229,2,
89438522345,6319,6,
89438618667,474,8,
89438918416,4749,3,
89438939019,6842,7,
89439335063,5254,4,
89439355697,4239,2,
89439600833,897,8,
89439772373,4766,3,
89439960327,933,8,
89440189035,6328,6,
89440605728,5801,5,
89441022381,3195,0,
89441262708,930,8,
89441439070,4768,3,
89441628618,890,8,
89441835128,4196,2,
89441855728,5291,4,
89441944756,480,8,
89442251871,3680,1,
89442272416,6849,7,
89442668493,5214,4,
89442689078,3201,0,
89442925575,971,8,
89443085222,6803,7,
89443105766,3724,1,
89443299224,909,8,
89443501856,3129,0,
89443522425,6325,6,
89443608902,511,8,
89443918587,4704,3,
89443939116,5796,5,
89444335204,5219,4,
89444355764,3203,0,
89444589736,1010,8,
89444751918,5752,5,
89444772458,4769,3,
89444971380,938,8,
89445168523,3174,0,
89445189115,6328,6,
89445273894,497,8,
89445585246,4736,3,
89445605806,6849,7,
89446001883,6292,6,
89446022469,3204,0,
89446255670,1013,8,
89446418607,6812,7,
89446439161,4755,3,
89446643343,962,8,
89446835226,3166,0,
89446855819,6332,6,
89446939276,474,8,
89447251954,3686,1,
89447272515,6852,7,
89447459057,1036,8,
89447668574,5264,4,
89447689170,3202,0,
89447923733,983,8,
89448085301,6815,7,
89448105868,4769,3,
89448315828,982,8,
89448501920,3189,0,
89448522520,6324,6,
89448605945,464,8,
89448918649,4751,3,
89448939223,6850,7,
89449131771,944,8,
89449335270,5266,4,
89449355864,3206,0,
89449593410,948,8,
89449751999,5785,5,
89449772584,4772,3,
89449988307,972,8,
89450168618,3191,0,
89450189222,6321,6,
89450274412,470,8,
89450585339,4751,3,
89450605950,6848,7,
89450803768,993,8,
89451001979,6304,6,
89451022575,3198,0,
89451264678,964,8,
89451418698,5788,5,
89451439302,4774,3,
89451659655,964,8,
89451835335,4216,2,
89451855931,5296,4,
89451943855,470,8,
89452252036,3708,1,
89452272658,5800,5,
89452474428,1101,8,
89452668679,6318,6,
89452689285,3197,0,
89452937074,920,8,
89453085389,5793,5,
89453106006,3730,1,
89453329927,967,8,
89453502041,3181,0,
89453522646,6318,6,
89453614583,487,8,
89453918738,3703,1,
89453939365,6849,7,
89454144349,1168,8,
89454335400,5266,4,
89454355997,3206,0,
89454609601,883,8,
89454752080,5797,5,
89454772716,3715,1,
89454999285,921,8,
89455168754,4223,2,
89455189346,5294,4,
89455286525,527,8,
89455585423,4754,3,
89455606069,5800,5,
89455813046,1148,8,
89456002114,5261,4,
89456022697,4249,2,
89456281789,813,8,
89456418770,6848,7,
89456439416,3727,1,
89456667259,866,8,
89456835463,3200,0,
89456856061,6320,6,
89456958829,552,8,
89457252127,3705,1,
89457272772,5797,5,
89457480083,1075,8,
