89143515652,5267,4,
89143591395,515,8,
89143932286,6826,7,
89144030276,800,8,
89144349006,3171,0,
89144609561,864,8,
89144745096,6791,7,
89144765646,3696,1,
89144882756,721,8,
89145161787,3133,0,
89145182361,6297,6,
89145256796,460,8,
89145578439,4706,3,
89145599024,5757,5,
89145693010,666,8,
89145995120,5235,4,
89146015714,3175,0,
89146275658,916,8,
89146411781,5769,5,
89146432379,4712,3,
89146545756,613,8,
89146828460,3162,0,
89146849073,6283,6,
89146921912,467,8,
89147245132,4723,3,
89147265732,6808,7,
89147356349,518,8,
89147661823,6258,6,
89147682424,3155,0,
89148078536,6741,7,
89148099097,4705,3,
89148209684,531,8,
89148515790,6266,6,
89148586990,510,8,
89148932458,6780,7,
89149349150,3125,0,
89149765839,4674,3,
89257324266,738,8,
89258993475,736,8,
89271922306,777,8,
89272248023,4686,3,
89272354653,940,8,
89272664728,5256,4,
89273081334,6826,7,
89273498068,3192,0,
89273593179,700,8,
89273914684,3704,1,
89274027591,1074,8,
89274331420,6312,6,
89274748041,5793,5,
89275164779,4228,2,
89275263698,725,8,
89275581388,4747,3,
89275700264,1268,8,
89275998120,6320,6,
89276414742,5791,5,
89276831474,3178,0,
89276934142,748,8,
89277248102,4743,3,
89277372853,1306,8,
89277664833,5263,4,
89278081458,5781,5,
89278498180,4211,2,
89278604451,600,8,
89278914827,4722,3,
89279044591,1328,8,
89279331549,6258,6,
89279748232,5714,5,
89280164937,4125,2,
89280581548,4718,3,
89280602077,5810,5,
89280715627,1348,8,
89280998183,6334,6,
89281018740,4235,2,
89281314265,1092,8,
89281414876,6847,7,
89281435428,3723,1,
89281571954,1261,8,
89281831528,4244,2,
89281852094,5297,4,
89281944545,898,8,
89282248228,4761,3,
89282268778,6854,7,
89282385540,1351,8,
89282664870,6334,6,
89282685450,4250,2,
89282983139,1007,8,
89283081577,6856,7,
89283102130,4755,3,
89283242364,1254,8,
89283498217,3199,0,
89283518813,6326,6,
89283616051,887,8,
89283914925,4774,3,
89283935481,6847,7,
89284057777,1382,8,
89284331570,6329,6,
89284352164,4237,2,
89284652718,882,8,
89284748273,6849,7,
89284768831,3729,1,
89284915567,1347,8,
89285164928,3210,0,
89285185514,6324,6,
89285289806,907,8,
89285581615,3740,1,
89285602178,6839,7,
89285731350,1457,8,
89285998291,5300,4,
89286018863,4248,2,
89286323472,797,8,
89286414967,5817,5,
89286435528,4767,3,
89286588989,1365,8,
89286831645,4245,2,
89286852224,5269,4,
89286964936,1023,8,
89287248308,3742,1,
89287268888,5787,5,
89287404545,1402,8,
89287665003,5282,4,
89287685562,3195,0,
89287994338,744,8,
89288081659,5819,5,
89288102238,4756,3,
89288262223,1317,8,
89288498343,4261,2,
89288518924,5274,4,
89288640629,1074,8,
89288915010,3734,1,
89288935579,5804,5,
89289078143,1386,8,
89289331697,6335,6,
89289352271,4243,2,
89289664336,690,8,
89289748369,6855,7,
89289768931,4761,3,
89289936231,1374,8,
89290165046,3211,0,
89290185637,6317,6,
89290316232,1030,8,
89290581720,4766,3,
89290602280,6838,7,
89290752705,1297,8,
89290998395,6342,6,
89291018992,4234,2,
89291333760,694,8,
89291415072,6859,7,
89291435630,3709,1,
89291610858,1349,8,
89291831747,4251,2,
89291852338,5275,4,
89291990839,1030,8,
89292248423,3731,1,
89292268977,6842,7,
89292427212,1290,8,
89292665102,6341,6,
89292685687,3196,0,
89293001846,750,8,
89293081774,5821,5,
89293102326,4766,3,
89293284511,1380,8,
89293498465,3216,0,
89293519035,5281,4,
89293661257,1083,8,
89293915144,4759,3,
89293935687,5784,5,
89294100401,1270,8,
89294331822,5299,4,
89294352384,4245,2,
89294668163,798,8,
89294748492,6854,7,
89294769030,3720,1,
89294957679,1368,8,
89295165174,3221,0,
89295185734,5288,4,
89295328340,1104,8,
89295581848,3735,1,
89295602377,6834,7,
89295773766,1267,8,
89295998527,5297,4,
89296019084,4229,2,
89296333063,831,8,
89296415203,6870,7,
89296435730,4760,3,
89296630831,1336,8,
89296831872,4267,2,
89296852434,5287,4,
89296993146,1175,8,
89297248561,4769,3,
89297269092,6839,7,
89297446770,1242,8,
89297665219,5301,4,
89297685788,4232,2,
89297996912,831,8,
89298081914,5822,5,
89298102449,4750,3,
89298303393,1245,8,
89298498568,3212,0,
89298519140,5279,4,
89298655810,1059,8,
89298915269,4775,3,
89298935801,6843,7,
89299118809,1236,8,
89299331919,5299,4,
89299352492,4236,2,
89299659826,813,8,
89299748623,6859,7,
89299769154,4755,3,
89299974763,1346,8,
89300165269,3208,0,
89300185845,5290,4,
89300317192,1013,8,
89300581978,3739,1,
89300602507,6850,7,
89300789777,1201,8,
89300998622,5298,4,
89301019201,4237,2,
89301322588,798,8,
89301415333,6868,7,
89301435861,4772,3,
89301645078,1240,8,
89301831978,4258,2,
89301852563,5270,4,
89301978037,918,8,
89302248686,3741,1,
89302269221,6849,7,
89302459201,1306,8,
89302665343,6342,6,
89302685910,3201,0,
89302985077,793,8,
89303082034,5808,5,
89303102570,3726,1,
89303313558,1248,8,
89303498703,4242,2,
89303519265,5285,4,
89303638063,893,8,
89303915390,3732,1,
89303935925,5803,5,
89304126845,1292,8,
89304332066,5296,4,
89304352610,4257,2,
89304645920,884,8,
89304748746,5815,5,
89304769276,4777,3,
89304980158,1246,8,
89305165427,3211,0,
89305185963,5299,4,
89305298049,805,8,
89305582100,3718,1,
89305602631,5814,5,
89305792606,1049,8,
89305998794,6328,6,
89306019319,3207,0,
89306305451,969,8,
89306415463,6833,7,
89306435988,3727,1,
89306644783,1212,8,
89306832159,3198,0,
89306852672,6325,6,
89306958517,825,8,
89307248796,4769,3,
89307269338,5807,5,
89307456243,1297,8,
89307665514,5277,4,
89307686010,4240,2,
89307964938,1019,8,
89308082143,5814,5,
89308102679,3726,1,
89308307841,1185,8,
89308498873,4240,2,
89308519358,5287,4,
89308619955,817,8,
89308915482,4770,3,
89308936032,5817,5,
89309118745,1263,8,
89309332220,6336,6,
89309352702,3210,0,
89309624877,1083,8,
89309748835,5807,5,
89309769378,3733,1,
89309970075,1131,8,
89310165592,4230,2,
89310186055,6334,6,
89310282573,811,8,
89310582186,4772,3,
89310602733,5818,5,
89310780411,1378,8,
89310998937,5289,4,
89311019401,3207,0,
89311285671,1101,8,
89311415537,5804,5,
89311436093,4769,3,
89311631323,1098,8,
89311832288,3201,0,
89311852740,6339,6,
89311945749,747,8,
89312248892,3725,1,
89312269444,6853,7,
89312441022,1304,8,
89312665626,5282,4,
89312686061,3213,0,
89312946159,1037,8,
89313082242,5803,5,
89313102798,4767,3,
89313291701,1100,8,
89313498973,4235,2,
89313519357,6334,6,
89313609864,639,8,
89313915596,4765,3,
89313936153,5815,5,
89314101474,1296,8,
89314332313,5275,4,
89314352653,3209,0,
89314606828,1029,8,
89314748951,5800,5,
89314769507,3731,1,
89314952505,1082,8,
89315165657,3192,0,
89315185949,5283,4,
89315274891,585,8,
89315582314,3706,1,
89315602870,5793,5,
89315762261,1106,8,
